reviewId,asin,source,date,rating,verified_purchase,helpful_votes,author,title,body,format,star_filter
R106ATX3P3CMDY,0692901159,apify,2019-07-26,5,False,5,L. Ariella Safer,Putting kidney disease into remission,"I loved the book Stopping Kidney disease!! I went on the Vegan diet first and after 2 weeks my GFR increased by 3 points. After 3 months my GFR increased by 18 points, but I had decreased my protein too much and it wasn't sustainable due to fatigue. I then increased my protein to 40 grams/day. My GFR decreased by 8 points, but it was still 10 points higher than when I started. I then added in Albutrix, which allowed me to consume fewer grams of protein in my diet and fill in the rest with low nitrogen Albutrix. The one caveat with a plant based diet is it is high in potassium, so I had to start tracking it in my food diary. Then it fell back within normal limits. Now I have everything under control!!",Format: Kindle,five_star
R2F1AGECKR66I6,0692901159,apify,2019-07-23,5,True,2,Marie Chandler,Great Book!,This is a fantastic book written by a knowledgeable individual with CKD.,Format: Paperback,five_star
RK1IXVH8E107L,0692901159,apify,2019-07-16,3,True,44,DAVID S.,"Very well researched, but short on practical application and lack of information about author","I was recently diagnosed with stage 3 CKD with GFR 32. In my panicked state, I have turned to all the research I can find about kidney disease and what I might be able to do to keep it from progressing. Lee's book is a wonderful reference about what is happening in our bodies when we have CKD - very well researched and documented. And, as the other reviews have said, is VERY technical and somewhat difficult to understand. I skimmed over most of the cited references and went to the summaries. Where I find much of the information in the book very helpful, my SKEPTICISM about the book is that Lee is selling a product, Albutrix, (which is a nitrogen free albumin supplement) in his prescription for healing your kidneys. The other thing that makes me take the book with a grain of salt is there is virtually no information about Lee's background, other than that he is a CKD patient and was frustrated with the poor kidney care offered in the U.S. I have no idea what is educational background. Is he a scientist, doctor, nutritionist???? What are his credentials that make him such an authority about this subject. It did not state it in the book nor could I find any information about him on the internet. The third reason I give this book a 3 is that even though Lee gives excellent scientific information, there is very little practical application. I couldn't find lists of foods and what are good/ bad foods to eat that fit his diet. I did not learn what foods work in his prescription. So I do recommend this book for the information, but read it with some skepticism and do further research. I would also be careful about buying his product without talking to your doctor about it first.",Format: Paperback,three_star
R27E44BHUW533O,0692901159,apify,2019-07-15,5,True,1,Amazon Customer,Extremely informative,"My go to book for kidney issues, in depth look at many issues previously unknown to me.",Format: Paperback,five_star
R2V2K95I0SO1T9,0692901159,apify,2019-07-05,5,True,0,J. Sawyer,Wonderful!,THIS BOOK IS SO UNIQUELY THOROUGH! WILL SAVE LIVES!,Format: Paperback,five_star
R1WP66EOLVIXGI,0692901159,apify,2019-07-01,5,True,25,S. E. Martin,If you have kidney disease you need to read this.,"Even if you prefer to ignore your problem, you need to make an informed choice. You can make a huge difference in whether your disease progresses or not. The time to decide is now. After spending many years as a health professional, I know that many people prefer to die rather than change their diets. If you are not one of these people, this book is a God send. If anything can stop the progress of your disease & keep you from having to go on dialyses, it is the information gathered in this book. At the very least, following the advice given in it will slow the progression. I have seen it improve GFRs considerably.",Format: Paperback,five_star
RO4VZCHKSNYIV,0692901159,apify,2019-06-27,3,True,4,Mottie,language/information not for initiated,"I thought this guy who has written so many emails that ""made sense"" would write the same in a book which is why I bought this. Not so. too technical, not halpful at all plus I lost $4 on refund. Enough said.",Format: Paperback,three_star
R3NKQ4IYIMQSTX,0692901159,apify,2019-06-23,3,True,26,Tina the S.,Stopping Kidney Disease,"Written by a patient who has been frustrated by doctor's lack of good dietary and patient-friendly medical advice as to treat kidney disease, the author attempts to combine science (which is very hard to follow and not helpful to the lay reader, or to other patients seeking real answers) along with very confusing dietary advice...one has to sift through hundreds of pages of confusing information to find out what foods to avoid and what foods do not hurt kidney function. The book tries to do too much and thus does not provide CLEAR, easy to follow dietary information and can be a frustrating read. There is some good information there, but nearly enough.",Format: Paperback,three_star
RH8HCWNFMR45,0692901159,apify,2019-06-18,5,True,7,Kindle Customer,Well written. Every chapter was a Revelation about a subject that is literally a matter of Life & Death for me and millions of other people,"I feel more optimistic about my chances of being able to actually do something meaningful about managing my own medical issues than I ever had before. Considering the amount of information, I was able to finish reading in record time. I found myself looking forward to every new chapter and the things I would learn about something I had been dealing with for years. I highly recommend this IMPORTANT Effort to anyone who has had to deal with kidney issues and has been frustrated by it's progress",Format: Kindle,five_star
RVM59Y14DOJK4,0692901159,apify,2019-05-31,5,True,3,b. holiday,This book gave me hope!,I read this book on Kindle unlimited and thought it was so good that I bought a copy. I have made several changes to my diet and am looking forward to doing a blood test in about three months to see my improvements.,Format: Paperback,five_star
RDH84DCR0JVT6,0692901159,apify,2019-05-25,4,True,1,Amazon Customer,interesting,info in this book.....and helpful.,Format: Paperback,four_star
RSEI51PJ1IROE,0692901159,apify,2019-05-22,5,True,6,Customer,Absolutely essential,"This is one of the best researched, designed, and written books I've ever read on any subject. I can't recommend it highly enough if you have or think you have kidney disease. Note to all publishers: Study the organization and presentation of information in this book. This was a pleasure to read.",Format: Paperback,five_star
R2V8M101MTEMM2,0692901159,apify,2019-05-20,5,True,11,Dixie,Great book,Wonderful information! I am waiting for the recipe book! It has helped me get my GFR up from 22 to 26 in 3 months. I have to stay on the diet! If you don't want to read all the studies at least read the conclusions!,Format: Paperback,five_star
R1MQAVXL7CCLA3,0692901159,apify,2019-05-08,5,True,2,Bernard,An Excellent Book on Kidney Disease,I would recommend this book to anyone who has been diagnosed with kidney disease. It is technical at times but the information provided by Led Hull ( a kidney patient himself) is clear and to the point. Well worth the investment in time and money.,,five_star
RSZ8SE80717GV,0692901159,apify,2019-04-21,5,True,1,JoAnn Fidika,Stopping kidney disease from progressing,"The book came promptly, but i haven't had a chance to read much yet. I'm sure it will be a helpful guide.",Format: Paperback,five_star
R36HCX5Z278WIL,0692901159,apify,2019-04-19,1,False,16,Helyn Williams,Get down to earth advice...,"This book drove me crazy. Read 15% and still no sign of a diet or lifestyle. We did however learn about the product he is selling world wide. This was the first turn off. If he is right and if I wait for his diet and lifestyle changes, I should be dead by the time I finish this wordy technical ad.",Format: Kindle,one_star
R32S8DAXLAQZBP,0692901159,apify,2019-04-15,1,True,19,Amazon_Customer,Too technical,Too technical and not enough everyday advise - and not because I'm not intelligent. I have two Master's degrees. It was disappointing given the other reviews.,Format: Paperback,one_star
R2FZJRTS7KL0VL,0692901159,apify,2019-04-14,1,True,9,Ed,Disappointed!,"Disappointed, way over my head and very little information to actually help me improve my condition.",Format: Paperback,one_star
R9K9BZDZE1D7U,0692901159,apify,2019-03-31,5,True,1,Writer2021,Good information.,"Very straight forward, he tells you what your doctors don't!",Format: Paperback,five_star
R1I9PUATSPU0FJ,0692901159,apify,2019-03-31,5,True,15,Bruce,Improved GFR,"I read the entire book before deciding to change my diet and follow their plan. I have stage 3 CKD, and in 60 days my GFR improved from 31 to 38. Their recommendations are only challenging when we dine out, although somewhat boring the results are worth the effort.",Format: Paperback,five_star
R14UXYWUX992V4,0692901159,apify,2019-03-30,5,True,4,Grace Zemaye Egbagbe,Handy kidney resource book!,Every doctor and patient should read this!,Format: Paperback,five_star
RSTAZH1EGH88K,0692901159,apify,2019-03-30,5,True,4,Bootsie,This book helps one do what the title says!,I have bad kidneys and am trying to learn about my disease. I would recommend this book to anyone suffering from any stage of kidney disease. It is full of information that can be used to improve your health.,Format: Kindle,five_star
R313WXI45O9HK6,0692901159,apify,2019-03-26,3,False,13,D. Watson,What to eat and what not to eat?!,"I just got this book and it is not going to be a quick read. It looks like an amazing compliation of information. But knowing that diet is KEY...it's disappointing that the dietary information is not layed out simply and clearly. That is what I want to begin immediately and there doesn't appear to be anywhere to find that information is a single place. It appears it will have to be extracted as you read through this sizeable book. When every day counts it just surprises me!! But it is very clear that this is an important work for those fighting kidney disease and shocking to read how the US is rated 66th in pre-dialysis care. Shocking and shameful, so Lee's book is going to help so many people. But Lee PLEASE lay out the eating plan clearly!!",Format: Kindle,three_star
R326X60IDH38EY,0692901159,apify,2019-03-23,4,True,133,The Rebecca Review,Preserve Kidney Function Now! A Guide on How to Stop the Downward Spiral of Chronic Kidney Disease,"If you have been referred to a nephrologist you are probably a little worried about your health. After my first appointment with my new doctor I realized that I was not going to get a lot of detailed information about managing Chronic Kidney Disease (CKD). Basically I was told to avoid Advil, to avoid salt (to manage my high blood pressure) and to drink enough water. All things I already knew. So where to turn for more information? A kindle book of course and one written by someone who has discovered how to put his kidney disease in remission. What I noticed right at the start of the book is how logical the author is and how well he's done his research. There are extensive footnotes on some chapters - 113 on one! Lee Hull also seems to be looking out for the reader by giving you all the facts you should be considering. This book answers the following questions: What type of protein is damaging to my kidneys? What will help cramps, edema and nausea? Which foods, supplements and medicines can help kidney disease? Why do I need to manage sodium, potassium and phosphorus? Why is albumin so important to survival? Should I avoid supplemental calcium and is calcium in food OK? By reading this book I also learned about acidic and alkaline foods. My favorite cheeses are very acidic. Parmesan is at 34.2 and cheddar at 26.4. So somehow I have to eat less of those if I don't want to make my kidneys work harder to balance my pH. To me this book presents the challenge of quantity of life and quality of life. If you want to live longer, then the information in this book will be helpful. If you want to live with less symptoms of disease, then this book gives a lot to think about. Mostly this book presents research studies to back up the medical information. I will admit that I fast forwarded through a lot of the research studies because they were beyond my understanding. Fortunately Lee Hull understands them and presents summaries at the end of them that were easy to understand. Basically this book recommends a vegetarian diet for the most part. I think with many illnesses increasing fruits and vegetables is the main recommendation because to fight disease we need more antioxidants. So I will do that. It was interesting to read that anxiety is part of kidney disease and I'm being treated for that as well. After reading this book I will pay way more attention to my blood pressure readings now that I know what the dangers are. I look forward to reading the next book with diet tips and recipes. Learning what to eat seems the most essential thing with this disease. My GFR is at 52 currently and so I'm in stage 3. This book indicates that I should do all I can to keep kidney disease from progressing further. ~The Rebecca Review P.S. - 12/11/2023 - I started taking acacia fiber and that made my GFR go back up to 68. I am not a doctor, nor is this medical advice. I should technically be dead by now because my GFR was in the 40s. I read a book about supplements for kidney disease and so here I am still alive! I'm going to my nurse again in a few weeks and will find out if I'm going to still live a bit longer. I am going to read another of this author's books since I want to live a bit longer. P.S. 2 - I have been using Lee Hull's amazing food guide cookbook and the pumpkin chili is amazing. I use vegetable base and water in place of the vegetable stock and it works!",Format: Kindle,four_star
R2S4TUHSZZTNP3,0692901159,apify,2019-03-13,5,True,15,Amazon Customer,Wealth of information,"I'm 53 years old. To date, I have yet to feel the need to rate anything. This book has me inspired. I've done a ton of my own research and have never seen anything related to kidney disease put together in such a brilliant fashion. I will use this book as a blueprint for the continued management of my own kidney disease but also encourage others, otherwise healthy people to grab a copy of this book. The topics discussed apply to everyone regardless of status of health. I can only imagine the effort it took for you to complete this book. Amazing Lee Hull. Thank you.",Format: Paperback,five_star
R25EA3FXJ9YS03,0692901159,apify,2019-03-10,5,True,246,Garden Gal,Bar None: The Most Important Kidney Disease Help Book on the Market,"This is the most important book on kidney disease I've read. Since my husband was diagnosed with Stage III Kidney Disease, I've read quite a lot, including 6 renal recipe books. Most of them are seriously outdated and would have you believe that eating meat, fish and dairy will help stop chronic CKD. Trust me, that meal plan didn't work for my husband. As Mr. Hull points out, animal-sourced items, as well as many non-vegetable and non-fruit items, are acid-forming, but the kidneys prefer a diet low on the PRAL (Potential Renal Acid Load) list. So, for the past 10 days we've become strict vegans and consumed food higher in alkaline, lower in acid, and we're drinking alkaline water. We also upped our intake of magnesium. When his test results came back, my husband was shocked. His creatinine level had gone down, while his GFR (glomular filtration rate) had gone up 2 points since his labs from only a month ago. Hurrah! Thank you, Lee Hull! I will add to this review whether future results are negative or positive. Update: Here are my husband's latest lab results: GFR (glomular filtration rate) shot up from 32 in Jan. and 34 in March to 41.5 in May. And his creatinine decreased from 2.0 in Jan. and 1.9 in March down to 1.6 in May. We're over the moon with delight! He's still Stage III, but no longer at the bottom verging on the need for dialysis. One caveat to mention. His red blood cell count was down. I assume this was due to the lack of heme iron from animal foods in the diet. Non-heme iron from plants is less easily absorbed. We'll correct this deficit with more beans and iron-fortified cereal like original Malt-o-meal.",Format: Paperback,five_star
R1BQHXKZ1M5JDL,0692901159,apify,2019-03-09,5,False,6,Jadecat,Hoping to have strong kidneys til I die,"I had high blood pressure for 10 years. My moms oncologist mentioned I should see a nephrologist. I did. CT scan followed and my renal arteries were 90% and 40% blocked. I was shocked. I was 54, non smoker, not overweight, active. Anyways, had one renal stent put in, and fortunately I had 10 years of bloodwork I could look back on, so I checked out my GFR readings, they ranged from 72-96, so never too bad. The cardiologist said I was too young to have atherosclerotic arteries and that was that. I started learning about kidney disease as I don't know how my kidneys weren't damaged from the blockage and continuous HBP. Came across this book and ordered it. It is very informative, and while my kidney issues aren't bad at this time, I don't want them to get worse and this book is giving me a great base of information. I also have the upper range of high cholesterol (200) and glucose is nearing 100. I eat well and can't figure out why my fast food, soda drinking friends are ""healthier"" than me. Maybe genetics, but this book inspires me to stay ahead of any kidney disease that might be heading my way.",Format: Kindle,five_star
R2YYRZRG1237P,0692901159,apify,2019-03-06,5,True,9,S.M.,This is an outstanding book and a must-read for anyone wth any stage of kidney disease!,"Before this book was published I received a chapter at a time via email from the author with the opportunity to benefit by the information and offer feedback to the author. Then when it was finally published, I ordered a rush copy from Amazon for my Mom who was recently diagnosed with Stage 3 kidney disease. Mr. Hull has himself reversed his own kidney disease with much research and experimentation. Of all of the books that I have bought for my Mom on the subject, Mr. Hull's book is to her the bible on the subject. Don't miss out reading this book if you or a loved one is dealing with kidney disease. Mr. Hull provides a great deal of helpful information.",Format: Paperback,five_star
RV87WNLL39T0X,0692901159,apify,2019-03-04,5,True,4,DcChick,Well Documented Kidney Resource,"The best resource for kidney disease, well researched and documented, written by a man who has been successfully dealing with his own severe kidney issues for years. It has also worked successfully for me in dealing with my much less severe situation.",Format: Paperback,five_star
R1164C8VFH5B8S,0692901159,apify,2019-02-26,5,True,193,Amazon Customer,This book changed my life.,"The summer of 2017 I had my yearly blood work. My doctor said my GFR was a little low and to drink more water. I googled my GFR number and found out I'm stage 3 in kidney disease. I was shocked. A few months later I came across Lee Hull, stopping kidney disease. He sent me pieces of information about his book from his website before it was published. I stopped eating so much meat. I balanced it with more vegetables and fruits. I gave up sodas. Balanced my diet following Lee Hull's book and my blood work paper. Last summer 2018 my doctor was surprised my GFR was rising. It was 33 in 2017. 2018 it was 42! There were other improvements as well. If your serious about adding years to your life this book is for you. Thank you Mr. Lee Hull for this fighting chance!",Format: Paperback,five_star
R3FIVGIC5S7JCK,0692901159,apify,2019-02-14,5,True,3,Donna R Graham,Great book and good research!,I have been waiting for a book like this. Our medical doctors could benefite reading it to extend their medical knowledge. I have told my doctor about it.,Format: Paperback,five_star
R4AZBOQZ4SVO1,0692901159,apify,2019-02-13,5,True,2,Amazon Customer,Great book,If you have kidney disease you should get this book. Great information and easy to follow.,Format: Paperback,five_star
R1X8CMK6TPXLN5,0692901159,apify,2019-02-08,1,True,21,jyoder,Way too Technical,"I am just an average person, worried about my kidneys because of my diabetes, I wanted to learn how to take better care of them but it's so full of medical speak, that it was confusing and honestly I would return it, for my money back, if I could because I realized it wouldn't do me any good within the first couple of pages",Format: Kindle,one_star
R1JXLSJ3LXJIJH,0692901159,apify,2019-02-08,5,True,14,Michael OKeefe,Life changing info for kidney patients,"Lee Hull has written the definitive book for understanding kidney disease. Each page is full of important information for patients and doctors alike. This is such a frustrating disease with so many moving parts. For us non-medical types, some of the information Is so technical that I have to have the dictionary near by. But it's always worth it. I read some every day. I use for a reference, and I make questions for my nephrologist before each visit. So far it has helped me stabilize my gfr and to take some prophylactic measures before other symptoms begin. Thank you, Lee Hull, for this book.",Format: Paperback,five_star
RTKTCFXWA0UDP,0692901159,apify,2019-02-08,5,True,0,Donna Doellinger,Very helpful,Good book,Format: Paperback,five_star
R36Q6C48SJJX5G,0692901159,apify,2019-02-07,3,False,5,Amazon Customer,Basic knowledge,"Way, way to technical..,",Format: Kindle,three_star
RZ8Z3D22Y5AVY,0692901159,apify,2019-02-07,5,False,9,,Let Science Be Your Guide To Controllimg Your Kidneys,"After a nephrologist told me that in three years, I was going on dialysis, I looked elsewhere and found this book. My GFR scores went from 42 to 60.7 by altering my diet, based on the recommendations and science from this book. Diet is key.",Format: Paperback,five_star
R223WMO2TKM9JD,0692901159,apify,2019-02-06,5,True,399,Arielle A.,You can save your kidneys if you’re serious. Read this book!!!,"Mr. Hull is brilliant and has put mind-breaking effort into identifying the variables that affect kidneys, researching hundreds and hundreds of abstracts concerning them (thousands maybe?)) collating the data, and drawing scientific conclusions in each case that diet will help and not hurt, the whole point of the book. Diet affects kidney disease, something the medical world routinely dismisses. This book is groundbreaking inasmuch as there is NO OTHER RESOURCE like it. Over a two month period my GFR had descended from 41 to 38, and at that rate I would be looking at dialysis in about 7 months. I was frantic. My docs basically told me to eat less red meat and try to take fewer NSAIDS, (aspirin, ibuprofen etc). I had no meat in my diet and took no NSAIDS. So where did that leave me! Desperate, that’s where. I found Stopping Kidney Disease online, accessed the book, read each chapter carefully and extrapolated the information into an aggressive diet of no meat, no fish, no eggs, no dairy and no grains. (A little bit of fudging with dairy and grains). I was praying that if I went that extreme, that in two months my GFR might return to 41. I also also pulled the PRAL chart so I could calculate my datily renal acid load for each food, and I calculated the protein grams for each food consumed. It was simple math at the end of the day. There are other factors but these are the two biggies. It was all about whether my renal acid load was in the negative, and whether my my protein grams consumed were 30 or less. A helluva learning curve, but I did it, Was it extreme? Yes, but then I remembered my priorities. Dialysis is what’s extreme and that’s what I was headed for and I was terrified. Because of this diet, in two months, my GFR soared from 38 to 56 and my doctors jaws literally dropped. Now I’m seeing what it will take diet-wise to either maintain that number or keep ascending. Sort of a mathematical game at this point. How about 90-100 GFR? Today the world, tomorrow the galaxy! Veronica",Format: Paperback,five_star
R34V1NR9FCBX09,0692901159,apify,2019-02-05,5,True,27,"Sally Jones-McNamara, Senior Healthcare Compliance Executive",Every CKD pt. and every Nephrology office needs this text,"Exceptionally well done text for Patients w Kidney Disease! I began reading pre publication chapters last year and stopped eating red meat; ate mostly veg/fruit; lost 45 lbs. my eGFR jumped from 32 to 44 to 46 to 56 in Dec.2018. I got Pneumonia Christmas Day and was very ill for about 7 weeks. Had two rounds of antibiotics and Prednisone. Gained 9 lbs. in 7 days from the Steroids; + 17 lbs. total by 3/1/19; severe Anemia required two Fereheme 510 infusions. Hemoglobin went from 4 to 10; I was not able to follow renal diet while so illl. Grrrr... eGFR dropped to 49. Bought this reference guide as soon as it was available. I am back on track; study this text daily and fully expect to be able to get my eGFR back up to 56 and higher. Purchased Albutrix and will begin taking it next week to be sure I am meeting my CHON needs. Every patient diagnosed w CKD and every medical student aiming for BdCert in Nephrology needs this text! It has been more helpful than all of the other resources I have read or researched or received from EVERY OTHER SOURCE, including my Nephrologist, who is excellent. I plan to take my copy w me to my next appointment with him. Lee Hull has compiled a wonderful resource guide in this text. I am anxious to buy his next book ( expecked to be out next week); I have heard it contains recipes and menu plans. I am very grateful to Lee Hull for the incredible effort he has put into his work. I respect his research.",Format: Paperback,five_star
RLJ3SRYM3SEJH,0692901159,apify,2019-02-05,5,True,8,cathy shuback,Every person with kidney disease must have this book.,"This book is a must for kidney patients and their doctors. It gives me some hope. I am just starting the process, but finally an updated book with tons of valuable information that will help me slow down my disease. Thank you Lee Hull for all your research and time developing this book that I know will help many people. You are a blessing to all people with Kidney disease.",Format: Paperback,five_star
R3M0V8QINJN7BS,0692901159,apify,2019-01-28,5,True,3,,A must have for anyone with CKD!,"This book is a goldmine of information. Like Lee, my doctors told me to carry on as I was when I was told I had stage 3 CKD. Like most people I wasn’t content with this, and the zero information I was given. I researched, But the more I read, the more confused I was. As I have type 2 diabetes I was especially confused, as I seemed I shouldn’t eat white or brown bread! So I gave up and decided to get on with my life, eating what I wanted with care checking the ingredients. Reading Lee’s book week by week online has given me a sense of direction, and the reassuring knowledge that I was not alone in feeling that doctors don’t have a clue - don’t need to do anything until you’re stage 4? I have a few ideas for the way forward now, so I am excited that the book is now available in a traditional format that I can pull these threads together and start on a plan. Thank you Lee for what you have done. You have written about something incredibly complex in a most readable and understandable way, a remarkable achievement!",Format: Paperback,five_star
R1TL36DNM0879S,0692901159,apify,2019-01-26,5,True,30,Leslie D.,Captivating and informative!,"Lee's writing is totally transformational. It denotes an emergent feeling of ultimate triumph. The portion of the book where he discuss renal hypoxia was of most importance to me personally, as my daughter appears to have those symptoms, and I was able to mention it to my daughter's nephrologist who appeared no to know what I was talking about. He did not remember what renal Hypoxia is and looked at me in complete surprise. Stopping Kidney Disease is very educational and helpful. Thank you Lee so very much for such an extraordinaire work. Good bless your wisdom!",Format: Paperback,five_star
R33LOOFF2ADHH9,0692901159,apify,2019-01-24,5,True,18,Amazon Customer,"The sooner you get on board with this information, the greater your chances with kidney disease.","This is a MUST read for anyone with kidney disease. It has an abundance of information, backed by research, to assist the patient with the challenges of this disease. My husband (the patient) and I have hope we can at least slow down this progression and at best put this in remission.",Format: Paperback,five_star
R30NLE7CJ3MH1W,0692901159,apify,2019-01-23,5,True,106,Louis Floyd,Stopping Kidney Disease.. is a absolute MUST READ,"Best book on kidney disease ever! Buy the paperback and don't try to keep the downloaded chapters in order, it's too hard. Paperback has everything in one place. I learned more from the downloads than my doctor, nephrologist and nutritionist combined. Like the others said, not easy, but I am already seeing improvements.",Format: Paperback,five_star
R1NKF7Y24TZRC4,0692901159,apify,2019-01-22,5,True,65,Mar,Life changing!,"Lee Hull is a wonderful man who is sharing his experience in kidney health. I started with him a while ago. While I do not have kidney disease, but I have damaged kidneys from being poisoned (same as some medical treatments). I was constantly sick with major kidney infections. When I followed his chapters and changed my eating and watched anything that stresses the kidneys, I have been free of kidney infections for almost a year now. The book is worth so much more than the cost.",Format: Kindle,five_star
R3KWRSKN313V37,0692901159,apify,2019-01-22,5,False,15,hitchicken,This book and author is changing my blood numbers.,"If you suffer kidney disease, read this book. It's long. Some parts are easy to read and understand. Some parts are referenced historical case studies that would put a bear into hibernation. But the content is a revelation. I started downloading chapters back in mid-December, 2018. Following Hull's advice is very hard (psychologically). The diet is very, very hard. I did it. In a month, my eGFR went from 35 to 40. My potassium from 5.6 to 5.2 (It's been as high as 7.2 - ended up in ER). My glucose, down dramatically. My creatinine & BUN levels, the lowest in 11 years. My B/C level lowest since 2012. Still not where I need to be, but for little more than a month? Wow! I might be wrong, but Lee Hull got CKD and decided to heavily research remedies and gave them away for others to benefit. Thank you! Update: April 28, 2019 My eGFR is now 50.",Format: Paperback,five_star
RIFYKJB00J7VL,0692901159,apify,2019-01-20,5,False,23,Steve Ingle,I Cured My Stage 3 Chronic Kidney Disease!,"A year ago I was diagnosed with Stage 3 Chronic Kidney Disease. My Doctor said we should ""keep an eye on it"" until I either needed to go on dialysis, have a kidney transplant, or I just died! None of those options sounded too good to me, so after being shocked and stunned at this prognosis, I chose to ignore the diagnosis for the next several months. When I finally told my wife what the Dr. said, she thought I should see a specialist, so I called a Nephrologist I had been referred to. Fortunately, it took several month to get in to see her, so I started researching the internet for everything I could find on the subject myself. Miraculously, Lee was just starting to publish chapters of this book online. I started reading and practicing what he had to say, with the belief that when I got to see the Nephrologist, she would say, ""I don't know why you are here, you don't have kidney disease"". Well after following Lee's advice, 2 months later when it was time for my appointment, that's exactly what she said! I have been getting blood and urine tests every other month since then, and they all confirm I am free of chronic kidney disease. Now that Lee's book is available for sale, I am buying a copy to give to my Primary Care Physician next month, (you know, the one who had given me the rather dire initial prognosis). I believe every Doctor in America needs to read this book - it would save countless lives and give real hope to people with this ""incurable"" disease. I highly recommend it so say the least!",Format: Paperback,five_star
RD61ZZ85BJ6PE,0692901159,apify,2019-01-16,5,True,61,Sylvia,Must have resource,"This book has more information about kidney disease treatment and kidney disease diets than any other resource or books I have found. Every kidney patient should read this book. It's sort of long, but it is written in easy to understand language, and it has a mountain of great, up-to-date information.",Format: Kindle,five_star
R1D6CKEFWBKMSH,0692901159,apify,2019-01-16,5,True,59,Jacob Ehrlich,I thought I was pretty informed until this,"I thought I was pretty informed until I read Lee's book. I now know I knew nothing about my disease or how my kidneys worked. I have been following Lee's work for about a year, it has changed everything for me. Thank you",Format: Kindle,five_star
R26UFCEUKM55MP,0692901159,custom,2024-02-20,5.0,True,0,,Good book,Great to have,Format: Paperback,five_star
R3BV2W5YW2VV7M,0692901159,custom,2023-08-31,5.0,True,0,,Very technical,"Very technical, very detailed.",Format: Paperback,five_star
R14JSPFU7QY782,0692901159,custom,2023-01-25,5.0,True,0,,Informative!,Very good book. Very informative and meticulously well researched.,Format: Paperback,five_star
R1KBR1IFB3K50E,0692901159,custom,2022-11-18,5.0,False,2,,Lovely Huge book.,"Ok, my lovely book has just arrived and I have read the introduction only at this stage.  The author sounds amazing and describes how I was feeling when I first discovered I had stage 3 CKD.  I requested a dietician and was shocked to be told no need to change my diet.  Now, a year later my blood pressure has started to rise and once again am being told no change to diet , BP can be managed with pills.  Shocked and helpless I stumbled across this book.  I am not a big reader but I will read this book as it offers me hope and makes me feel like I am in control.  Love the quality and content so far, I will leave another review once I have finished reading but am so much happier to have the chance of doing something to improve my health.  I’m not a fan of pills.  Beautiful quality book, my pleasure to read.  Thank you Lee Hull.",Format: Paperback,five_star
R2UYCXBZMIMAT0,0692901159,custom,2021-03-17,5.0,True,13,,Great research and great results !,"This book is brilliant. So well researched and backed up correctly so that you know he’s done the work.Followed the recommendations for three months and my rGFR has gone from 50 to 57 ! Age 58.For anyone who thinks it’s long- winded.... I’m sure they’ll find dialysis pretty tedious as well. This is your life, live it !I’d LOVE some more recipes though.",Format: Paperback,five_star
R2XQGIQDTXRD8X,0692901159,custom,2021-03-17,5.0,True,0,,Excellent,Excellent,Format: Paperback,five_star
R1GX03CFC35BN,0692901159,custom,2021-03-06,5.0,True,18,,Essential reading for kidney (and diabetic) patients. Buy it!,"As a stage 5 kidney patient I really wish I had this book 8 years ago. I would pay 10x this just for the essential info about PRAL and albumin levels. (Things my GP and Nephrologists have never mentioned!!!) You don't have to read all the scientist studies, just read all the clearly written eye opening rest of it. Halt your deterioration. Extend your life. Buy this book. Amen.",Format: Paperback,five_star
R2A31FVHU4JG4P,0692901159,custom,2021-01-12,5.0,True,1,,It is a great inspiring book. I hope it works for my husband who has kidney and heart disease. Will update more once we see results.,Very impressive regarding research papers.Thanks Lee.Sounds like this is a ray of sunshine 🌄. Hoping to see some recepies too as part of try plan.,Format: Kindle Edition,five_star
R15UJ9PJCL8B5B,0692901159,custom,2020-03-14,5.0,True,15,,One of the most comprehensive guides to be found,"This book is a godsend. There is so much conflicting advice out there for anyone who wants to look after their kidneys it's a mine field.  But this has so much information backed up with scientific studies and tests and no better example of how this works than from Lee himself.I have learned so much, but feel that I would like to go through all of the relevant points again and make notes and try to commit a lot to memory.I know it's a huge ask, but a book listing as many basic food products and their contents would be invaluable, it would enable myself and others to try and plan their menus around their families.Keep up the great work you're doing, educating us all one person at a time! :D",Format: Paperback,five_star
R3BJYYRMAFM9HS,0692901159,custom,2019-11-11,5.0,True,5,,Brilliant,The book is amazing. I will now do all 8 can to survive with my kidney stage 3 disease,Format: Paperback,five_star
R1ZNFMZKSY21RU,0692901159,custom,2019-03-10,5.0,True,0,,Excellent,Excellent,Format: Paperback,five_star
R6MJEULU5FYXC,0692901159,custom,2025-08-16,5,True,0,,Excellent delivery. Book in pristine condition. Must read for anyone with Kidney issues.,Have as an EBook- purchased to help a newly diagnosed Kidney patient- get up the learning curve,Format: Paperback,five_star
RS9506ZYTCZAT,0692901159,custom,2024-06-07,5,True,0,,Big Book,"To cut down on shipping costs, I purchased the two books written by Lee Hull (the Food Guide and Stopping Kidney Disease).  I immediately skimmed the pages and discovered a wealth of knowledge.  This is a large book appropriate for both individuals with healthy kidneys and those who would like to learn more about CKD.  The Food Guide includes illustrations, and Lee Hull offers recipes tailored for those with chronic kidney disease (CKD). You can adjust some of the components to fit your needs if you have diabetes, liver, or heart problems.  The two books are providing you just enough advantage in your CKD journey; read with an open mind and remember that there is no one rule that fits all.",Format: Paperback,five_star
