reviewId,asin,book,source,date,rating,verified,helpfulVotes,author,title,text,format,vine,flag
R2LQSVZLWIRD7A,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-12-15,5,True,6,Rhonda,A must read if you have CKD,"This is an amazing guide for anyone with CKD. I have stage 4 IgA Nephropathy and had no idea of the workload I was putting my kidneys thru with my current diet. I haven’t been on the diet long enough to know the results, but anyone who can put this much effort and compassion into slowing the progression of our disease gets 5 stars in my review. Both books are very informative and contain a wealth of knowledge. Thank you, Lee Hull.",Format: Paperback,False,
R36JB96FP4NLW6,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-11-27,5,True,2,M.Z.,Necessary if you have chronic kidney disease!,I have Stage three chronic kidney disease. Great recipes for my diet!,Format: Paperback,False,
R39HHZJ9GYZN2B,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-11-27,5,True,2,Pamela Chiakas,Kidney book,Love it bought a second book for a friend,Format: Paperback,False,
R1TLP1H0RP8A4A,0578493624,Stopping Kidney Disease Food Guide,axesso,2019-10-18,4,True,0,Amazon Customer,Good information.,Book has good information!,Format: Paperback,False,
R23IZRU2VFB22T,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-10-15,5,True,0,Amazon Customer,thanks....,it works!,Format: Paperback,False,
R2JYQJ5Z7HHKTC,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-10-02,5,True,1,Amazon Customer,Information,Great information for me and my CKD,Format: Paperback,False,
R207CA84JMBLF9,0578493624,Stopping Kidney Disease Food Guide,axesso,2019-09-17,4,True,8,Linda L. Knudsen,Great recipes but must adapt for diabetes.,"Recently diagnosed with CKD after having T2 diabetes for 13 years. I am eager to stop it now! After reading Mr. Hulls first book on Stopping Kidney Disease, I was pleased to discover this companion recipe book. The recipes offer variety and are easy as well as tasty. The first 34 pages offer a condensed explanation of his plan to stop the disease. Very helpful. Easy to follow menu planning. Only problem is not diabetic recipes and I have to watch the fats, but I make substitutions and eliminate some items to meet my diet needs. Fairly easy to do. I would love another book by him which addresses these issues. That's why 4 stars instead of 5.",Format: Paperback,False,
R2U434QQ92BPIC,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-09-16,5,True,1,Lonnie L. Fredericksen,great,AAA+++,Format: Paperback,False,
R3IDYDMISAE4LM,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-09-13,5,True,0,Barbara H. Moore,This is helpful in planning meals.,Need recipes to help me with my chronic kidney disease.,Format: Paperback,False,
R3NZRJDRULMT0Z,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-08-24,5,True,93,Amazon Customer,"Easy to use, informative and the recipes are delicious!","I bought this book for my husband. He was diagnosed with CKD in April. After looking on Amazon I found Lee Hull’s book Stopping Kidney Disease. This book was very helpful to understand how to turn kidney disease around as much as possible with stage 3. My husbands GFR went from 40 back up to 68 in 2 months following the meal plans in this book. On page 9 in this book, Lee says “we are going to eat for our kidneys and give our kidneys a break”. If you have CKD I would implore you to get both of Lee’s books. Learn about comorbid conditions, the importance of cranberries, keeping track of you’re lab numbers, etc. etc.",Format: Paperback,False,
R29DWZSWTQWPYP,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-08-23,5,True,3,Deborah L Brown,Stopping kidney disease food guide,Excellent info. Good recipe ideas. So hard to think of what we can eat with kidney disease. This book gives hope and info and food ideas.,Format: Kindle,False,
R32T90W0LUAO9W,0578493624,Stopping Kidney Disease Food Guide,axesso,2019-08-19,1,True,22,Sigrid,Worthless recipes and research,This book is extremely hard to read. There wasn't a single recipe that I would even consider preparing. Save your money.,Format: Paperback,False,
R3TSZ3NLTR0V1Z,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-08-05,5,True,1,WMK,An important book for all CKD patients.,This book is so helpful.,Format: Paperback,False,
R8IX5Q98JMCLP,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-07-31,5,True,4,Amazon Customer,The material it contains and that it's up to date information.,"Love this book, truly is LIFE SAVING. This is the first book that is up to date on kidney disease diet and explaining how foods affect your system.",Format: Kindle,False,
R1RPLFF4LP9H2H,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-07-25,5,True,4,Dixie,Good recipes for CKD!,The recipes are great and easy! I have CKD and need recipes for food I need to eat! Good recipes for,Format: Paperback,False,
R1WWWQMUF7IQJ,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-07-20,5,True,63,Amazon Customer,The only recipe book you need for people with CKD,"I rarely write reviews, but for this one, I’m not gonna pass it up. Kudos to the writer for this amazing book. I get frustrated to keep buying renal diet books only to find that they in fact include a lot of protein in their recipes. This book however, is really focused on gaining back kidney function to the best it could become. It has been years that I was looking for “the best” recipe book, and I thank God I found this. May God bless this author with a lot of years so he could continue to help others with the same disease.",Format: Kindle,False,
R2HN6G3MLW6UGK,0578493624,Stopping Kidney Disease Food Guide,axesso,2019-07-20,4,True,255,Garden Gal,A Good Starting Point,"As kidney recipe books go this one is probably the best. That said, it isn't perfect, which is why 4 stars. The Positive: The Introduction provides much needed guidance and is an important 34 pages to read, especially the Diet Basics. Each recipe gives nutrition facts. An appendix lists nutrients with Sample Meal Planning and another lists nutrients of Most Common Foods (although it's limited.) Each recipe has a color photo, which is much appreciated in order to see what the finished product should look like. Many of the recipes are delicious. For example, we made Vegetable Fajitas with Mexican Street Corn Salad (without the salty mayo) and loved it. I was also happy with the No-Sodium Umami Sauce, a good replacement for soy sauce in Asian recipes like the Ginger-Garlic Vegetable Ramen Bowls, also excellent. The Weak: The book is thin with only 62 pages of recipes, and about 20 of those are drinks, smoothies, fruit bowls and desserts. I'd have preferred more main dish recipes. Some of the recipes have a lot of sodium. For people with most heart conditions, sodium is a no-no. While you can always leave the salt out of many, there are some meals that depend on an ingredient with sodium, like Malathy's bread mix with 460 mg. (19%) of sodium or Louisiana Remoulade's mayo and mustard ingredients that contribute a whopping 680 mg (31%)! Likewise, saturated fat is not recommended for healthy hearts. Quite a few of the meals have much more sat fat than one would expect. Italian Pesto Zucchini Noodles contributes 24%, the Vegetable Masala adds 43% while the Portobello Steaks with Twice-Cooked Mashed Potatoes is over the top at 51% sat fat. Mr. Hull gives a choice between butter and Smart Balance, for example, but the aforementioned sodium is a problem with this brand. He also recommends coconut milk and So Delicious coconut creamer, but coconut milk and coconut cream have quite a lot of unhealthy saturated fat. For studies on the topic of sat fat in coconut, see Dr. Michael Greger, author of How Not to Die (sold on Amazon). Finally, I was surprised to see grilling and charring as a method of cooking some of the food when in Hull's previous book, Stopping Kidney Disease, he writes: ""AGES mostly come from blackened and charred parts of food. The blackened part contains burned food products that are bad for us…cooking with liquids vs dry heat is the solution."" Yet the Pepper Salad, Pineapple and Vegetable Kebabs and Charred Romaine with Caesar Dressing all rely on dry heat. This book is a good starting point for people confused about what to eat to improve their kidney function. I'm looking forward to another recipe book from Hull--one with more main dish recipes that addresses some of the issues I've mentioned. Hull is a valuable resource full of information that you won't get from your kidney doctors.",Format: Paperback,False,
R16NR192Y4BC5S,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-07-19,5,True,56,Crazygrandma,Read both books if you have Chronic Kidney Disease!,Great companion book to the Stopping Kidney Disease book. Using the two books together I think has literally saved my life. Lots of information in both books about a disease that is shockingly ignored until it hits critical. Knowledge is power. Highly recommended.,Format: Paperback,False,
R18NCW5R03HL2M,0578493624,Stopping Kidney Disease Food Guide,axesso,2019-07-16,1,True,1,michele,Awful. Don’t bother.,Terrible. Half the book is about statistics ( I have a maths degree so didn’t mind that) but the recipes are just dreadful. Don’t waste your money.,Format: Paperback,False,
RYB8W123U6GGR,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-07-06,5,True,90,jhp,"Lee Hull is an inspiration, as one who beat kidney disease using strict diet.","I am trying to follow the diet recommendations in this informative cookbook as a stage 3 patient. It is filled with information and recipes. I have bought several recipe books in the past, but this is the best guide I have found. The best advice is ""Don't try to follow a meal plan that is complicated by changing types of meals."" This made the most sense to me. When cooking, plan on using enough ingredients to last for 3 to 4 days. Thats what I did in the past so there would be leftovers reducing the time spent cooking each day!!! Keep it simple. Also eliminated the need for tons of different ingredients.",Format: Paperback,False,
R2YHCRD3OJ0Q2U,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-06-30,5,True,43,Sylvia,Most helpful food guide for GFR/Kidney diet,"Lee Hull's first book was immensely helpful. This book, The Food Guide, gives the recipes and nutritional info for a low-protein diet based on the research presented in the first book. In each of his books more detail is provided than in other kidney diet books. He also explains the reasons for a different approach than traditional GFR/kidney diets. Have been following Hull's work for some time and my overall health is the best in years.",Format: Kindle,False,
R9T89B7OXNGS7,0578493624,Stopping Kidney Disease Food Guide,junglee,2019-06-19,5,True,28,Amazon Customer,Life changing book!!,Lee Hull writes a great book on kidney disease. My blood work shows amazing progress!,Format: Paperback,False,
